"order_number","customer_key","product_key","order_date","shipping_date","due_date","sales","quantity","price"
"SO51475",11437,276,"2013-01-15","2013-01-22","2013-01-27",54,1,54
"SO51476",17695,162,"2013-01-15","2013-01-22","2013-01-27",2384,1,2384
"SO51476",17695,166,"2013-01-15","2013-01-22","2013-01-27",9,1,9
"SO51477",1265,157,"2013-01-15","2013-01-22","2013-01-27",1215,1,1215
"SO51477",1265,288,"2013-01-15","2013-01-22","2013-01-27",29,1,29
"SO51478",7214,143,"2013-01-16","2013-01-23","2013-01-28",2443,1,2443
"SO51478",7214,295,"2013-01-16","2013-01-23","2013-01-28",5,1,5
"SO51478",7214,105,"2013-01-16","2013-01-23","2013-01-28",9,1,9
"SO51478",7214,244,"2013-01-16","2013-01-23","2013-01-28",35,1,35
"SO51479",5688,143,"2013-01-16","2013-01-23","2013-01-28",2443,1,2443
"SO51479",5688,105,"2013-01-16","2013-01-23","2013-01-28",0,1,9
"SO51479",5688,295,"2013-01-16","2013-01-23","2013-01-28",5,1,5
"SO51479",5688,244,"2013-01-16","2013-01-23","2013-01-28",0,1,35
"SO51480",5938,135,"2013-01-16","2013-01-23","2013-01-28",1701,1,1701
"SO51480",5938,166,"2013-01-16","2013-01-23","2013-01-28",9,1,9
"SO51480",5938,245,"2013-01-16","2013-01-23","2013-01-28",35,1,35
"SO51481",6099,114,"2013-01-16","2013-01-23","2013-01-28",565,1,565
"SO51481",6099,174,"2013-01-16","2013-01-23","2013-01-28",22,1,22
"SO51482",485,120,"2013-01-16","2013-01-23","2013-01-28",2295,1,2295
"SO51482",485,284,"2013-01-16","2013-01-23","2013-01-28",35,1,35
"SO51482",485,244,"2013-01-16","2013-01-23","2013-01-28",35,1,35
"SO51483",12607,141,"2013-01-16","2013-01-23","2013-01-28",2443,1,2443
"SO51483",12607,290,"2013-01-16","2013-01-23","2013-01-28",4,1,4
"SO51483",12607,293,"2013-01-16","2013-01-23","2013-01-28",64,1,64
"SO51483",12607,287,"2013-01-16","2013-01-23","2013-01-28",33,1,33
"SO51484",8434,143,"2013-01-16","2013-01-23","2013-01-28",2443,1,2443
"SO51484",8434,244,"2013-01-16","2013-01-23","2013-01-28",35,1,35
"SO51485",5317,139,"2013-01-16","2013-01-23","2013-01-28",2443,1,2443
"SO51485",5317,287,"2013-01-16","2013-01-23","2013-01-28",33,1,33
"SO51485",5317,259,"2013-01-16","2013-01-23","2013-01-28",2,1,2
"SO51486",5799,137,"2013-01-16","2013-01-23","2013-01-28",1701,1,1701
"SO51486",5799,290,"2013-01-16","2013-01-23","2013-01-28",4,1,4
"SO51486",5799,286,"2013-01-16","2013-01-23","2013-01-28",25,1,25
"SO51486",5799,245,"2013-01-16","2013-01-23","2013-01-28",35,1,35
"SO51487",4556,115,"2013-01-16","2013-01-23","2013-01-28",565,1,565
"SO51487",4556,104,"2013-01-16","2013-01-23","2013-01-28",10,1,10
"SO51487",4556,295,"2013-01-16","2013-01-23","2013-01-28",5,1,5
"SO51487",4556,166,"2013-01-16","2013-01-23","2013-01-28",9,1,9
"SO51488",9037,139,"2013-01-16","2013-01-23","2013-01-28",2443,1,2443
"SO51488",9037,105,"2013-01-16","2013-01-23","2013-01-28",9,1,9
"SO51488",9037,295,"2013-01-16","2013-01-23","2013-01-28",5,1,5
"SO51488",9037,259,"2013-01-16","2013-01-23","2013-01-28",2,1,2
"SO51488",9037,281,"2013-01-16","2013-01-23","2013-01-28",159,1,159
"SO51489",290,120,"2013-01-16","2013-01-23","2013-01-28",2295,1,2295
"SO51489",290,174,"2013-01-16","2013-01-23","2013-01-28",22,1,22
"SO51489",290,259,"2013-01-16","2013-01-23","2013-01-28",2,1,2
"SO51489",290,168,"2013-01-16","2013-01-23","2013-01-28",8,1,8
"SO51490",172,120,"2013-01-16","2013-01-23","2013-01-28",2295,1,2295
"SO51490",172,174,"2013-01-16","2013-01-23","2013-01-28",22,1,22
"SO51490",172,104,"2013-01-16","2013-01-23","2013-01-28",10,1,10
"SO51490",172,247,"2013-01-16","2013-01-23","2013-01-28",55,1,55
"SO51491",76,122,"2013-01-16","2013-01-23","2013-01-28",2295,1,2295
"SO51492",19,123,"2013-01-16","2013-01-23","2013-01-28",2320,1,2320
"SO51492",19,174,"2013-01-16","2013-01-23","2013-01-28",22,1,22
"SO51493",2,123,"2013-01-16","2013-01-23","2013-01-28",2320,1,2320
"SO51493",2,174,"2013-01-16","2013-01-23","2013-01-28",22,1,22
"SO51493",2,295,"2013-01-16","2013-01-23","2013-01-28",5,1,5
"SO51493",2,104,"2013-01-16","2013-01-23","2013-01-28",10,1,10
"SO51493",2,278,"2013-01-16","2013-01-23","2013-01-28",54,1,54
"SO51493",2,166,"2013-01-16","2013-01-23","2013-01-28",9,1,9
"SO51494",15312,144,"2013-01-16","2013-01-23","2013-01-28",742,1,742
"SO51494",15312,166,"2013-01-16","2013-01-23","2013-01-28",9,1,9
"SO51495",18044,159,"2013-01-16","2013-01-23","2013-01-28",2384,1,2384
"SO51495",18044,276,"2013-01-16","2013-01-23","2013-01-28",54,1,54
"SO51495",18044,166,"2013-01-16","2013-01-23","2013-01-28",9,1,9
"SO51496",10488,128,"2013-01-16","2013-01-23","2013-01-28",540,1,540
"SO51496",10488,105,"2013-01-16","2013-01-23","2013-01-28",9,1,9
"SO51497",8171,134,"2013-01-16","2013-01-23","2013-01-28",1120,1,1120
"SO51497",8171,286,"2013-01-16","2013-01-23","2013-01-28",25,1,25
"SO51497",8171,290,"2013-01-16","2013-01-23","2013-01-28",4,1,4
"SO51497",8171,259,"2013-01-16","2013-01-23","2013-01-28",2,1,2
"SO51498",8199,133,"2013-01-16","2013-01-23","2013-01-28",1120,1,1120
"SO51498",8199,244,"2013-01-16","2013-01-23","2013-01-28",35,1,35
"SO51499",11669,132,"2013-01-16","2013-01-23","2013-01-28",1120,1,1120
"SO51499",11669,278,"2013-01-16","2013-01-23","2013-01-28",54,1,54
"SO51500",10015,126,"2013-01-16","2013-01-23","2013-01-28",540,1,540
"SO51500",10015,295,"2013-01-16","2013-01-23","2013-01-28",5,1,5
"SO51500",10015,105,"2013-01-16","2013-01-23","2013-01-28",9,1,9
"SO51500",10015,277,"2013-01-16","2013-01-23","2013-01-28",54,1,54
"SO51501",15863,154,"2013-01-16","2013-01-23","2013-01-28",1215,1,1215
"SO51501",15863,245,"2013-01-16","2013-01-23","2013-01-28",35,1,35
"SO51502",8476,106,"2013-01-17","2013-01-24","2013-01-29",540,1,540
"SO51502",8476,174,"2013-01-17","2013-01-24","2013-01-29",22,1,22
"SO51502",8476,104,"2013-01-17","2013-01-24","2013-01-29",10,1,10
"SO51502",8476,295,"2013-01-17","2013-01-24","2013-01-29",5,1,5
"SO51502",8476,246,"2013-01-17","2013-01-24","2013-01-29",35,1,35
"SO51503",2663,116,"2013-01-17","2013-01-24","2013-01-29",769,1,769
"SO51503",2663,274,"2013-01-17","2013-01-24","2013-01-29",70,1,70
"SO51504",5793,135,"2013-01-17","2013-01-24","2013-01-29",1701,1,1701
"SO51504",5793,244,"2013-01-17","2013-01-24","2013-01-29",35,1,35
"SO51505",54,122,"2013-01-17","2013-01-24","2013-01-29",2295,1,2295
"SO51505",54,244,"2013-01-17","2013-01-24","2013-01-29",35,1,35
"SO51506",617,144,"2013-01-17","2013-01-24","2013-01-29",742,1,742
"SO51506",617,288,"2013-01-17","2013-01-24","2013-01-29",29,1,29
"SO51506",617,291,"2013-01-17","2013-01-24","2013-01-29",5,1,5
"SO51506",617,168,"2013-01-17","2013-01-24","2013-01-29",8,1,8
"SO51507",5663,119,"2013-01-17","2013-01-24","2013-01-29",769,1,769
"SO51507",5663,168,"2013-01-17","2013-01-24","2013-01-29",8,1,8
"SO51508",11274,128,"2013-01-17","2013-01-24","2013-01-29",540,1,540
"SO51508",11274,246,"2013-01-17","2013-01-24","2013-01-29",35,1,35
"SO51509",11394,127,"2013-01-17","2013-01-24","2013-01-29",540,1,540
"SO51509",11394,295,"2013-01-17","2013-01-24","2013-01-29",5,1,5
"SO51509",11394,105,"2013-01-17","2013-01-24","2013-01-29",9,1,9
"SO51509",11394,245,"2013-01-17","2013-01-24","2013-01-29",35,1,35
"SO51510",1316,160,"2013-01-17","2013-01-24","2013-01-29",2384,1,2384
"SO51510",1316,244,"2013-01-17","2013-01-24","2013-01-29",35,1,35
"SO51511",7242,139,"2013-01-18","2013-01-25","2013-01-30",2443,1,2443
"SO51511",7242,290,"2013-01-18","2013-01-25","2013-01-30",4,1,4
"SO51511",7242,287,"2013-01-18","2013-01-25","2013-01-30",33,1,33
"SO51512",404,123,"2013-01-18","2013-01-25","2013-01-30",2320,1,2320
"SO51512",404,104,"2013-01-18","2013-01-25","2013-01-30",10,1,10
"SO51512",404,295,"2013-01-18","2013-01-25","2013-01-30",5,1,5
"SO51512",404,166,"2013-01-18","2013-01-25","2013-01-30",9,1,9
"SO51512",404,276,"2013-01-18","2013-01-25","2013-01-30",54,1,54
"SO51513",5571,137,"2013-01-18","2013-01-25","2013-01-30",1701,1,1701
"SO51513",5571,286,"2013-01-18","2013-01-25","2013-01-30",25,1,25
"SO51513",5571,251,"2013-01-18","2013-01-25","2013-01-30",50,1,50
"SO51514",6701,111,"2013-01-18","2013-01-25","2013-01-30",565,1,565
"SO51514",6701,166,"2013-01-18","2013-01-25","2013-01-30",9,1,9
"SO51514",6701,249,"2013-01-18","2013-01-25","2013-01-30",50,1,50
"SO51515",5392,139,"2013-01-18","2013-01-25","2013-01-30",2443,1,2443
"SO51516",238,123,"2013-01-18","2013-01-25","2013-01-30",2320,1,2320
"SO51517",9040,141,"2013-01-18","2013-01-25","2013-01-30",2443,1,2443
"SO51517",9040,105,"2013-01-18","2013-01-25","2013-01-30",9,1,9
"SO51517",9040,295,"2013-01-18","2013-01-25","2013-01-30",5,1,5
"SO51518",5133,142,"2013-01-18","2013-01-25","2013-01-30",2443,1,2443
"SO51518",5133,295,"2013-01-18","2013-01-25","2013-01-30",5,1,5
"SO51518",5133,105,"2013-01-18","2013-01-25","2013-01-30",9,1,9
"SO51518",5133,259,"2013-01-18","2013-01-25","2013-01-30",2,1,2
"SO51519",3079,119,"2013-01-18","2013-01-25","2013-01-30",769,1,769
"SO51519",3079,272,"2013-01-18","2013-01-25","2013-01-30",70,1,70
"SO51520",16,123,"2013-01-18","2013-01-25","2013-01-30",2320,1,2320
"SO51520",16,174,"2013-01-18","2013-01-25","2013-01-30",22,1,22
"SO51520",16,281,"2013-01-18","2013-01-25","2013-01-30",159,1,159
"SO51521",17672,147,"2013-01-18","2013-01-25","2013-01-30",742,1,742
"SO51522",1,123,"2013-01-18","2013-01-25","2013-01-30",2320,1,2320
"SO51522",1,174,"2013-01-18","2013-01-25","2013-01-30",22,1,22
"SO51523",13428,159,"2013-01-18","2013-01-25","2013-01-30",2384,1,2384
"SO51523",13428,105,"2013-01-18","2013-01-25","2013-01-30",9,1,9
"SO51523",13428,295,"2013-01-18","2013-01-25","2013-01-30",5,1,5
"SO51523",13428,259,"2013-01-18","2013-01-25","2013-01-30",2,1,2
"SO51524",10471,126,"2013-01-18","2013-01-25","2013-01-30",540,1,540
"SO51524",10471,105,"2013-01-18","2013-01-25","2013-01-30",9,1,9
"SO51524",10471,295,"2013-01-18","2013-01-25","2013-01-30",5,1,5
"SO51524",10471,166,"2013-01-18","2013-01-25","2013-01-30",9,1,9
"SO51525",16800,131,"2013-01-18","2013-01-25","2013-01-30",1120,1,1120
"SO51525",16800,277,"2013-01-18","2013-01-25","2013-01-30",54,1,54
"SO51526",11615,134,"2013-01-18","2013-01-25","2013-01-30",1120,1,1120
"SO51526",11615,244,"2013-01-18","2013-01-25","2013-01-30",35,1,35
"SO51527",9978,129,"2013-01-18","2013-01-25","2013-01-30",540,1,540
"SO51527",9978,244,"2013-01-18","2013-01-25","2013-01-30",35,1,35
"SO51528",7220,141,"2013-01-19","2013-01-26","2013-01-31",2443,1,2443
"SO51528",7220,105,"2013-01-19","2013-01-26","2013-01-31",9,1,9
"SO51528",7220,168,"2013-01-19","2013-01-26","2013-01-31",8,1,8
"SO51529",7223,140,"2013-01-19","2013-01-26","2013-01-31",2443,1,2443
"SO51529",7223,105,"2013-01-19","2013-01-26","2013-01-31",9,1,9
"SO51529",7223,166,"2013-01-19","2013-01-26","2013-01-31",9,1,9
"SO51529",7223,295,"2013-01-19","2013-01-26","2013-01-31",5,1,5
"SO51530",8363,142,"2013-01-19","2013-01-26","2013-01-31",2443,1,2443
"SO51531",338,123,"2013-01-19","2013-01-26","2013-01-31",2320,1,2320
"SO51531",338,104,"2013-01-19","2013-01-26","2013-01-31",10,1,10
"SO51531",338,295,"2013-01-19","2013-01-26","2013-01-31",5,1,5
"SO51531",338,275,"2013-01-19","2013-01-26","2013-01-31",54,1,54
"SO51532",11809,140,"2013-01-19","2013-01-26","2013-01-31",2443,1,2443
"SO51532",11809,246,"2013-01-19","2013-01-26","2013-01-31",35,1,35
"SO51533",292,122,"2013-01-19","2013-01-26","2013-01-31",2295,1,2295
"SO51534",159,123,"2013-01-19","2013-01-26","2013-01-31",2320,1,2320
"SO51534",159,174,"2013-01-19","2013-01-26","2013-01-31",22,1,22
"SO51534",159,276,"2013-01-19","2013-01-26","2013-01-31",54,1,54
"SO51535",11932,135,"2013-01-19","2013-01-26","2013-01-31",1701,1,1701
"SO51536",7699,135,"2013-01-19","2013-01-26","2013-01-31",1701,1,1701
"SO51536",7699,245,"2013-01-19","2013-01-26","2013-01-31",35,1,35
"SO51537",17202,161,"2013-01-19","2013-01-26","2013-01-31",2384,1,2384
"SO51537",17202,246,"2013-01-19","2013-01-26","2013-01-31",35,1,35
"SO51538",10598,127,"2013-01-19","2013-01-26","2013-01-31",540,1,540
"SO51538",10598,285,"2013-01-19","2013-01-26","2013-01-31",21,1,21
"SO51539",8161,132,"2013-01-19","2013-01-26","2013-01-31",1120,1,1120
"SO51539",8161,166,"2013-01-19","2013-01-26","2013-01-31",9,1,9
"SO51539",8161,275,"2013-01-19","2013-01-26","2013-01-31",54,1,54
"SO51540",8214,131,"2013-01-19","2013-01-26","2013-01-31",1120,1,1120
"SO51540",8214,244,"2013-01-19","2013-01-26","2013-01-31",35,1,35
"SO51541",11631,133,"2013-01-19","2013-01-26","2013-01-31",1120,1,1120
"SO51541",11631,245,"2013-01-19","2013-01-26","2013-01-31",35,1,35
"SO51541",11631,166,"2013-01-19","2013-01-26","2013-01-31",9,1,9
"SO51542",11670,133,"2013-01-19","2013-01-26","2013-01-31",1120,1,1120
"SO51543",7211,140,"2013-01-20","2013-01-27","2013-02-01",2443,1,2443
"SO51543",7211,295,"2013-01-20","2013-01-27","2013-02-01",5,1,5
"SO51543",7211,105,"2013-01-20","2013-01-27","2013-02-01",9,1,9
"SO51543",7211,166,"2013-01-20","2013-01-27","2013-02-01",9,1,9
"SO51544",245,124,"2013-01-20","2013-01-27","2013-02-01",2320,1,2320
"SO51544",245,284,"2013-01-20","2013-01-27","2013-02-01",35,1,35
"SO51545",8383,139,"2013-01-20","2013-01-27","2013-02-01",2443,1,2443
"SO51546",15382,139,"2013-01-20","2013-01-27","2013-02-01",2443,1,2443
"SO51546",15382,295,"2013-01-20","2013-01-27","2013-02-01",5,1,5
"SO51546",15382,105,"2013-01-20","2013-01-27","2013-02-01",9,1,9
"SO51546",15382,294,"2013-01-20","2013-01-27","2013-02-01",64,1,64
"SO51547",1301,143,"2013-01-20","2013-01-27","2013-02-01",2443,1,2443
"SO51547",1301,247,"2013-01-20","2013-01-27","2013-02-01",55,1,55
"SO51548",8425,143,"2013-01-20","2013-01-27","2013-02-01",2443,1,2443
"SO51548",8425,295,"2013-01-20","2013-01-27","2013-02-01",5,1,5
"SO51548",8425,105,"2013-01-20","2013-01-27","2013-02-01",9,1,9
"SO51548",8425,278,"2013-01-20","2013-01-27","2013-02-01",54,1,54
"SO51549",10859,143,"2013-01-20","2013-01-27","2013-02-01",2443,1,2443
"SO51549",10859,295,"2013-01-20","2013-01-27","2013-02-01",5,1,5
"SO51549",10859,105,"2013-01-20","2013-01-27","2013-02-01",9,1,9
"SO51549",10859,246,"2013-01-20","2013-01-27","2013-02-01",35,1,35
"SO51550",388,123,"2013-01-20","2013-01-27","2013-02-01",2320,1,2320
"SO51550",388,246,"2013-01-20","2013-01-27","2013-02-01",35,1,35
"SO51551",2059,115,"2013-01-20","2013-01-27","2013-02-01",565,1,565
"SO51551",2059,104,"2013-01-20","2013-01-27","2013-02-01",10,1,10
"SO51551",2059,295,"2013-01-20","2013-01-27","2013-02-01",5,1,5
"SO51551",2059,166,"2013-01-20","2013-01-27","2013-02-01",9,1,9
"SO51552",2748,118,"2013-01-20","2013-01-27","2013-02-01",769,1,769
"SO51552",2748,274,"2013-01-20","2013-01-27","2013-02-01",70,1,70
"SO51552",2748,235,"2013-01-20","2013-01-27","2013-02-01",24,1,24
"SO51553",287,122,"2013-01-20","2013-01-27","2013-02-01",2295,1,2295
"SO51553",287,174,"2013-01-20","2013-01-27","2013-02-01",22,1,22
"SO51553",287,248,"2013-01-20","2013-01-27","2013-02-01",50,1,50
"SO51553",287,166,"2013-01-20","2013-01-27","2013-02-01",9,1,9
"SO51554",267,124,"2013-01-20","2013-01-27","2013-02-01",2320,1,2320
"SO51554",267,104,"2013-01-20","2013-01-27","2013-02-01",10,1,10
"SO51554",267,295,"2013-01-20","2013-01-27","2013-02-01",5,1,5
"SO51554",267,166,"2013-01-20","2013-01-27","2013-02-01",9,1,9
"SO51555",38,121,"2013-01-20","2013-01-27","2013-02-01",2295,1,2295
"SO51555",38,284,"2013-01-20","2013-01-27","2013-02-01",35,1,35
"SO51555",38,289,"2013-01-20","2013-01-27","2013-02-01",5,1,5
"SO51555",38,174,"2013-01-20","2013-01-27","2013-02-01",22,1,22
"SO51555",38,295,"2013-01-20","2013-01-27","2013-02-01",5,1,5
"SO51555",38,104,"2013-01-20","2013-01-27","2013-02-01",10,1,10
"SO51555",38,259,"2013-01-20","2013-01-27","2013-02-01",2,1,2
"SO51556",23,123,"2013-01-20","2013-01-27","2013-02-01",2320,1,2320
"SO51556",23,259,"2013-01-20","2013-01-27","2013-02-01",2,1,2
"SO51557",16766,153,"2013-01-20","2013-01-27","2013-02-01",742,1,742
"SO51558",12105,134,"2013-01-20","2013-01-27","2013-02-01",1120,1,1120
"SO51558",12105,286,"2013-01-20","2013-01-27","2013-02-01",25,1,25
"SO51558",12105,290,"2013-01-20","2013-01-27","2013-02-01",4,1,4
"SO51558",12105,281,"2013-01-20","2013-01-27","2013-02-01",159,1,159
"SO51559",13606,133,"2013-01-20","2013-01-27","2013-02-01",1120,1,1120
"SO51559",13606,286,"2013-01-20","2013-01-27","2013-02-01",25,1,25
"SO51559",13606,290,"2013-01-20","2013-01-27","2013-02-01",4,1,4
"SO51559",13606,245,"2013-01-20","2013-01-27","2013-02-01",35,1,35
"SO51560",8272,129,"2013-01-20","2013-01-27","2013-02-01",540,1,540
"SO51560",8272,246,"2013-01-20","2013-01-27","2013-02-01",35,1,35
"SO51561",26,125,"2013-01-20","2013-01-27","2013-02-01",2320,1,2320
"SO51561",26,174,"2013-01-20","2013-01-27","2013-02-01",22,1,22
"SO51561",26,293,"2013-01-20","2013-01-27","2013-02-01",64,1,64
"SO51562",10,120,"2013-01-20","2013-01-27","2013-02-01",2295,1,2295
"SO51562",10,259,"2013-01-20","2013-01-27","2013-02-01",2,1,2
"SO51563",6512,108,"2013-01-20","2013-01-27","2013-02-01",540,1,540
"SO51563",6512,289,"2013-01-20","2013-01-27","2013-02-01",5,1,5
"SO51563",6512,282,"2013-01-20","2013-01-27","2013-02-01",25,1,25
"SO51563",6512,259,"2013-01-20","2013-01-27","2013-02-01",2,1,2
"SO51564",15310,145,"2013-01-20","2013-01-27","2013-02-01",742,1,742
"SO51564",15310,279,"2013-01-20","2013-01-27","2013-02-01",9,1,9
"SO51565",14086,157,"2013-01-20","2013-01-27","2013-02-01",1215,1,1215
"SO51565",14086,295,"2013-01-20","2013-01-27","2013-02-01",5,1,5
"SO51565",14086,105,"2013-01-20","2013-01-27","2013-02-01",9,1,9
"SO51566",13415,161,"2013-01-20","2013-01-27","2013-02-01",2384,1,2384
"SO51566",13415,295,"2013-01-20","2013-01-27","2013-02-01",5,1,5
"SO51566",13415,105,"2013-01-20","2013-01-27","2013-02-01",9,1,9
"SO51567",4277,126,"2013-01-20","2013-01-27","2013-02-01",540,1,540
"SO51567",4277,285,"2013-01-20","2013-01-27","2013-02-01",21,1,21
"SO51567",4277,259,"2013-01-20","2013-01-27","2013-02-01",2,1,2
"SO51568",10449,127,"2013-01-20","2013-01-27","2013-02-01",540,1,540
"SO51568",10449,235,"2013-01-20","2013-01-27","2013-02-01",24,1,24
"SO51569",4018,129,"2013-01-20","2013-01-27","2013-02-01",540,1,540
"SO51569",4018,105,"2013-01-20","2013-01-27","2013-02-01",9,1,9
"SO51569",4018,295,"2013-01-20","2013-01-27","2013-02-01",5,1,5
"SO51569",4018,278,"2013-01-20","2013-01-27","2013-02-01",54,1,54
"SO51570",11460,128,"2013-01-20","2013-01-27","2013-02-01",540,1,540
"SO51571",3047,157,"2013-01-21","2013-01-28","2013-02-02",1215,1,1215
"SO51571",3047,278,"2013-01-21","2013-01-28","2013-02-02",54,1,54
"SO51572",12760,141,"2013-01-21","2013-01-28","2013-02-02",2443,1,2443
"SO51572",12760,287,"2013-01-21","2013-01-28","2013-02-02",33,1,33
"SO51573",239,120,"2013-01-21","2013-01-28","2013-02-02",2295,1,2295
"SO51573",239,245,"2013-01-21","2013-01-28","2013-02-02",35,1,35
"SO51574",5292,141,"2013-01-21","2013-01-28","2013-02-02",2443,1,2443
"SO51574",5292,244,"2013-01-21","2013-01-28","2013-02-02",35,1,35
"SO51575",11324,140,"2013-01-21","2013-01-28","2013-02-02",2443,1,2443
"SO51576",482,125,"2013-01-21","2013-01-28","2013-02-02",2320,1,2320
"SO51576",482,247,"2013-01-21","2013-01-28","2013-02-02",55,1,55
"SO51577",43,124,"2013-01-21","2013-01-28","2013-02-02",2320,1,2320
"SO51578",16745,129,"2013-01-21","2013-01-28","2013-02-02",540,1,540
"SO51578",16745,290,"2013-01-21","2013-01-28","2013-02-02",4,1,4
"SO51578",16745,285,"2013-01-21","2013-01-28","2013-02-02",21,1,21
"SO51578",16745,276,"2013-01-21","2013-01-28","2013-02-02",54,1,54
"SO51578",16745,233,"2013-01-21","2013-01-28","2013-02-02",24,1,24
"SO51579",15657,128,"2013-01-21","2013-01-28","2013-02-02",540,1,540
"SO51579",15657,295,"2013-01-21","2013-01-28","2013-02-02",5,1,5
"SO51579",15657,105,"2013-01-21","2013-01-28","2013-02-02",9,1,9
"SO51579",15657,166,"2013-01-21","2013-01-28","2013-02-02",9,1,9
"SO51580",7901,126,"2013-01-21","2013-01-28","2013-02-02",540,1,540
"SO51580",7901,105,"2013-01-21","2013-01-28","2013-02-02",9,1,9
"SO51580",7901,295,"2013-01-21","2013-01-28","2013-02-02",5,1,5
"SO51581",8,121,"2013-01-21","2013-01-28","2013-02-02",2295,1,2295
"SO51581",8,289,"2013-01-21","2013-01-28","2013-02-02",5,1,5
"SO51581",8,284,"2013-01-21","2013-01-28","2013-02-02",35,1,35
"SO51581",8,174,"2013-01-21","2013-01-28","2013-02-02",22,1,22
"SO51581",8,245,"2013-01-21","2013-01-28","2013-02-02",35,1,35
"SO51582",53,122,"2013-01-21","2013-01-28","2013-02-02",2295,1,2295
"SO51582",53,289,"2013-01-21","2013-01-28","2013-02-02",5,1,5
"SO51582",53,284,"2013-01-21","2013-01-28","2013-02-02",35,1,35
"SO51582",53,259,"2013-01-21","2013-01-28","2013-02-02",2,1,2
"SO51583",5016,126,"2013-01-21","2013-01-28","2013-02-02",540,1,540
"SO51583",5016,244,"2013-01-21","2013-01-28","2013-02-02",35,1,35
"SO51584",11275,127,"2013-01-21","2013-01-28","2013-02-02",540,1,540
"SO51584",11275,244,"2013-01-21","2013-01-28","2013-02-02",35,1,35
"SO51585",8241,130,"2013-01-21","2013-01-28","2013-02-02",1120,1,1120
"SO51585",8241,246,"2013-01-21","2013-01-28","2013-02-02",35,1,35
"SO51586",7208,139,"2013-01-22","2013-01-29","2013-02-03",2443,1,2443
